cooperative_id,name,province,district,subdistrict,latitude,longitude,building_k,km_to_building,building_band
15353,KOPERASI KELURAHAN MERAH PUTIH PAKIS KECAMATAN SAWAHAN,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.28690448,112.7223206,0.0,0.0,on a building cell (<70 m)
26410,KOPERASI KELURAHAN MERAH PUTIH PUTAT JAYA,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.27730569,112.7176266,0.0,0.0,on a building cell (<70 m)
30040,KOPERASI KELURAHAN MERAH PUTIH KUPANG KRAJAN,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.267267,112.7166015,0.0,0.0,on a building cell (<70 m)
34886,KOPERASI KELURAHAN MERAH PUTIH BANYU URIP KECAMATAN SAWAHAN,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.27236701,112.7193709,0.0,0.0,on a building cell (<70 m)
39671,KOPERASI KELURAHAN MERAH PUTIH PETEMON KECAMATAN SAWAHAN,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.2673519,112.7167612,0.0,0.0,on a building cell (<70 m)
39737,KOPERASI KELURAHAN MERAH PUTIH SAWAHAN KECAMATAN SAWAHAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Sawahan,-7.26201851,112.7283724,0.0,0.0,on a building cell (<70 m)
17828,KOPERASI KELURAHAN MERAH PUTIH KETABANG,JAWA TIMUR,KOTA SURABAYA,Genteng,-7.25783501,112.7477592,0.0,0.0,on a building cell (<70 m)
23469,KOPERASI KELURAHAN MERAH PUTIH KAPASARI,JAWA TIMUR,KOTA SURABAYA,Genteng,-7.24803681,112.749749,0.0,0.0,on a building cell (<70 m)
28525,KOPERASI KELURAHAN MERAH PUTIH PENELEH,JAWA TIMUR,KOTA SURABAYA,Genteng,-7.25204329,112.7417062,0.0,0.0,on a building cell (<70 m)
35873,KOPERASI KELURAHAN MERAH PUTIH GENTENG KECAMATAN GENTENG,JAWA TIMUR,KOTA SURABAYA,Genteng,-7.2605467,112.7442061,0.0,0.0,on a building cell (<70 m)
50375,KOPERASI KELURAHAN MERAH PUTIH EMBONG KALIASIN,JAWA TIMUR,KOTA SURABAYA,Genteng,-7.2743995,112.7412768,0.0,0.0,on a building cell (<70 m)
18678,KOPERASI KELURAHAN MERAH PUTIH BERINGIN KECAMATAN SAMBIKEREP,JAWA TIMUR,KOTA SURABAYA,Sambikerep,-7.26402662,112.6434499,1.0,0.132,< ~260 m
31659,KOPERASI KELURAHAN MERAH PUTIH SAMBIKEREP KECAMATAN SAMBIKEREP,JAWA TIMUR,KOTA SURABAYA,Sambikerep,-7.27698955,112.6521027,0.0,0.0,on a building cell (<70 m)
39037,KOPERASI KELURAHAN MERAH PUTIH LONTAR KECAMATAN SAMBIKEREP,JAWA TIMUR,KOTA SURABAYA,Sambikerep,-7.2800995,112.6677779,1.0,0.132,< ~260 m
46769,KOPERASI KELURAHAN MERAH PUTIH MADE KECAMATAN SAMBIKEREP KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Sambikerep,-7.2769818,112.6348102,0.0,0.0,on a building cell (<70 m)
20923,KOPERASI KELURAHAN MERAH PUTIH DARMO KECAMATAN WONOKROMO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.2916291,112.7313506,0.0,0.0,on a building cell (<70 m)
34096,KOPERASI KELURAHAN MERAH PUTIH NGAGEL REJO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.2976276,112.7433687,0.0,0.0,on a building cell (<70 m)
37191,KOPERASI KELURAHAN MERAH PUTIH SAWUNGGALING KECAMATAN WONOKROMO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.29911666,112.726685,0.0,0.0,on a building cell (<70 m)
38390,KOPERASI KELURAHAN MERAH PUTIH JAGIR KECAMATAN WONOKROMO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.30390173,112.7461865,0.0,0.0,on a building cell (<70 m)
38945,KOPERASI KELURAHAN MERAH PUTIH WONOKROMO KECAMATAN WONOKROMO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.30512718,112.7316117,0.0,0.0,on a building cell (<70 m)
41895,KOPERASI KELURAHAN MERAH PUTIH NGAGEL KECAMATAN WONOKROMO,JAWA TIMUR,KOTA SURABAYA,Wonokromo,-7.29211547,112.7442651,0.0,0.0,on a building cell (<70 m)
22535,KOPERASI KELURAHAN MERAH PUTIH GADING KECAMATAN TAMBAKSARI,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.24546288,112.7769895,0.0,0.0,on a building cell (<70 m)
27997,KOPERASI KELURAHAN MERAH PUTIH TAMBAKSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.25336451,112.755155,0.0,0.0,on a building cell (<70 m)
38967,KOPERASI KELURAHAN MERAH PUTIH PACARKEMBANG,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.25923908,112.766927,0.0,0.0,on a building cell (<70 m)
39022,KOPERASI KELURAHAN MERAH PUTIH RANGKAH,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.24716002,112.7642654,0.0,0.0,on a building cell (<70 m)
40432,KOPERASI KELURAHAN MERAH PUTIH PLOSO KECAMATAN TAMBAKSARI,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.2517067,112.7593106,0.0,0.0,on a building cell (<70 m)
53126,KOPERASI KELURAHAN MERAH PUTIH DUKUH SETRO KECAMATAN TAMBAKSARI,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.23763892,112.7782823,0.0,0.0,on a building cell (<70 m)
53181,KOPERASI KELURAHAN MERAH PUTIH KAPASMADYA BARU KECAMATAN TAMBAKSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.2403797,112.7661168,0.0,0.0,on a building cell (<70 m)
55033,KOPERASI KELURAHAN MERAH PUTIH PACARKELING,JAWA TIMUR,KOTA SURABAYA,Tambaksari,-7.26072723,112.756481,0.0,0.0,on a building cell (<70 m)
23044,KOPERASI KELURAHAN MERAH PUTIH PAKAL,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.24453275,112.6177655,0.0,0.0,on a building cell (<70 m)
24141,KOPERASI KELURAHAN MERAH PUTIH BENOWO,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.23623103,112.6105946,0.0,0.0,on a building cell (<70 m)
31898,KOPERASI KELURAHAN MERAH PUTIH BABAT JERAWAT,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.25416034,112.6224816,0.0,0.0,on a building cell (<70 m)
31967,KOPERASI KELURAHAN MERAH PUTIH SUMBER REJO KECAMATAN PAKAL,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.21661303,112.608882,1.0,0.132,< ~260 m
23440,KOPERASI KELURAHAN MERAH PUTIH BENDUL MERISI,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.3100792,112.7412827,0.0,0.0,on a building cell (<70 m)
37723,KOPERASI KELURAHAN MERAH PUTIH MARGOREJO KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.31546262,112.7411267,0.0,0.0,on a building cell (<70 m)
37806,KOPERASI KELURAHAN MERAH PUTIH SIWALANKERTO KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.3370102,112.7394321,0.0,0.0,on a building cell (<70 m)
38316,KOPERASI KELURAHAN MERAH PUTIH JEMUR WONOSARI KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.32384187,112.7383342,0.0,0.0,on a building cell (<70 m)
38438,KOPERASI KELURAHAN MERAH PUTIH SIDOSERMO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.3068818,112.7537996,0.0,0.0,on a building cell (<70 m)
23834,KOPERASI KELURAHAN MERAH PUTIH MEDOKAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30763196,112.7815604,0.0,0.0,on a building cell (<70 m)
27913,KOPERASI KELURAHAN MERAH PUTIH NGINDEN JANGKUNGAN,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30393254,112.7678449,0.0,0.0,on a building cell (<70 m)
35079,KOPERASI KELURAHAN MERAH PUTIH GEBANG PUTIH,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.28197879,112.7881809,0.0,0.0,on a building cell (<70 m)
40962,KOPERASI KELURAHAN MERAH PUTIH SEMOLOWARU,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30072384,112.7797008,0.0,0.0,on a building cell (<70 m)
41884,KOPERASI KELURAHAN MERAH PUTIH KLAMPIS NGASEM KECAMATAN SUKOLILO,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.28903201,112.7774566,0.0,0.0,on a building cell (<70 m)
41898,KOPERASI KELURAHAN MERAH PUTIH MENUR PUMPUNGAN KECAMATAN SUKOLILO,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.29316536,112.7676724,0.0,0.0,on a building cell (<70 m)
44125,KOPERASI KELURAHAN MERAH PUTIH KEPUTIH,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.2954753,112.8015521,0.0,0.0,on a building cell (<70 m)
24216,KOPERASI KELURAHAN MERAH PUTIH TAMBAK WEDI KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.21190079,112.774421,0.0,0.0,on a building cell (<70 m)
26548,KOPERASI KELURAHAN MERAH PUTIH BULAK BANTENG KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.20692038,112.7654002,1.0,0.132,< ~260 m
37783,KOPERASI KELURAHAN MERAH PUTIH SIDOTOPO WETAN KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.22529267,112.7625256,0.0,0.0,on a building cell (<70 m)
58759,KOPERASI KELURAHAN MERAH PUTIH TANAH KALI KEDINDING,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.22669705,112.7742006,0.0,0.0,on a building cell (<70 m)
26586,KOPERASI KELURAHAN MERAH PUTIH KUTISARI,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.33542631,112.7497273,0.0,0.0,on a building cell (<70 m)
26781,KOPERASI KELURAHAN MERAH PUTIH KENDANGSARI,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.32500295,112.7504933,0.0,0.0,on a building cell (<70 m)
29538,KOPERASI KELURAHAN MERAH PUTIH TENGGILIS MEJOYO,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.31993862,112.7581154,0.0,0.0,on a building cell (<70 m)
34913,KOPERASI KELURAHAN MERAH PUTIH PANJANG JIWO KECAMATAN TENGGILIS MEJOYO,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.31142495,112.7623674,0.0,0.0,on a building cell (<70 m)
26655,KOPERASI KELURAHAN MERAH PUTIH WONOREJO KECAMATAN TEGALSARI,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.27112668,112.7317369,0.0,0.0,on a building cell (<70 m)
37673,KOPERASI KELURAHAN MERAH PUTIH KEDUNGDORO KECAMATAN TEGALSARI,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.2631873,112.7360065,0.0,0.0,on a building cell (<70 m)
37952,KOPERASI KELURAHAN MERAH PUTIH DR SOETOMO,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.28096082,112.7353004,0.0,0.0,on a building cell (<70 m)
43146,KOPERASI KELURAHAN MERAH PUTIH TEGALSARI KECAMATAN TEGALSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.2708824,112.7355542,0.0,0.0,on a building cell (<70 m)
49295,KOPERASI KELURAHAN MERAH PUTIH KEPUTRAN KECAMATAN TEGALSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.28302827,112.7430375,0.0,0.0,on a building cell (<70 m)
27411,KOPERASI KELURAHAN MERAH PUTIH TANJUNGSARI KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26668283,112.6903923,0.0,0.0,on a building cell (<70 m)
28381,KOPERASI KELURAHAN MERAH PUTIH PUTAT GEDE KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.28922672,112.7011362,0.0,0.0,on a building cell (<70 m)
30599,KOPERASI KELURAHAN MERAH PUTIH SONOKWIJENAN,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.27884892,112.6995255,0.0,0.0,on a building cell (<70 m)
31701,KOPERASI KELURAHAN MERAH PUTIH SIMOMULYO KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26230784,112.7111994,0.0,0.0,on a building cell (<70 m)
31854,KOPERASI KELURAHAN MERAH PUTIH SIMOMULYO BARU,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26515079,112.7051917,0.0,0.0,on a building cell (<70 m)
35964,KOPERASI KELURAHAN MERAH PUTIH SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.2634472,112.6971214,0.0,0.0,on a building cell (<70 m)
27604,KOPERASI KELURAHAN MERAH PUTIH SIDOTOPO KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.23046407,112.7514152,0.0,0.0,on a building cell (<70 m)
29262,KOPERASI KELURAHAN MERAH PUTIH UJUNG KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.20946632,112.7468251,1.0,0.132,< ~260 m
33417,KOPERASI KELURAHAN MERAH PUTIH PEGIRIAN KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.22668458,112.7555112,0.0,0.0,on a building cell (<70 m)
37099,KOPERASI KELURAHAN MERAH PUTIH AMPEL KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.229088,112.7435539,0.0,0.0,on a building cell (<70 m)
44127,KOPERASI KELURAHAN MERAH PUTIH WONOKUSUMO KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.21827624,112.7552526,0.0,0.0,on a building cell (<70 m)
27952,KOPERASI KELURAHAN MERAH PUTIH MANUKAN WETAN KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.24538462,112.6661663,0.0,0.0,on a building cell (<70 m)
37637,KOPERASI KELURAHAN MERAH PUTIH BANJAR SUGIHAN KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25270051,112.6597058,0.0,0.0,on a building cell (<70 m)
37803,KOPERASI KELURAHAN MERAH PUTIH MANUKAN KULON,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25910723,112.6664076,0.0,0.0,on a building cell (<70 m)
37883,KOPERASI KELURAHAN MERAH PUTIH TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25899398,112.6859396,0.0,0.0,on a building cell (<70 m)
39681,KOPERASI KELURAHAN MERAH PUTIH KARANG POH KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.26759482,112.680531,0.0,0.0,on a building cell (<70 m)
41894,KOPERASI KELURAHAN MERAH PUTIH BALONGSARI KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.2588949,112.6751239,0.0,0.0,on a building cell (<70 m)
28278,KOPERASI KELURAHAN MERAH PUTIH BUBUTAN KECAMATAN BUBUTAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.25142948,112.73272209,0.0,0.0,on a building cell (<70 m)
37932,KOPERASI KELURAHAN MERAH PUTIH JEPARA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.2403388,112.7024613,0.0,0.0,on a building cell (<70 m)
39233,KOPERASI KELURAHAN MERAH PUTIH GUNDIH KECAMATAN BUBUTAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.2477931,112.7245467,0.0,0.0,on a building cell (<70 m)
39714,KOPERASI KELURAHAN MERAH PUTIH TEMBOK DUKUH,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.2531461,112.7168762,0.0,0.0,on a building cell (<70 m)
41230,KOPERASI KELURAHAN MERAH PUTIH ALUN ALUN CONTONG,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.24965182,112.7384622,0.0,0.0,on a building cell (<70 m)
28329,KOPERASI KELURAHAN MERAH PUTIH WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.3149054,112.6901977,0.0,0.0,on a building cell (<70 m)
37895,KOPERASI KELURAHAN MERAH PUTIH JAJARTUNGGAL KECAMATAN WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.3142993,112.6997854,0.0,0.0,on a building cell (<70 m)
38291,KOPERASI KELURAHAN MERAH PUTIH BABATAN KECAMATAN WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.3095017,112.6748732,0.0,0.0,on a building cell (<70 m)
39768,KOPERASI KELURAHAN MERAH PUTIH BALAS KLUMPRIK,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.32980338,112.6858863,0.0,0.0,on a building cell (<70 m)
29282,KOPERASI KELURAHAN MERAH PUTIH GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.2692831,112.748889,0.0,0.0,on a building cell (<70 m)
30615,KOPERASI KELURAHAN MERAH PUTIH AIRLANGGA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.275298,112.757363,0.0,0.0,on a building cell (<70 m)
39749,KOPERASI KELURAHAN MERAH PUTIH PUCANG SEWU,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.28886943,112.7527103,0.0,0.0,on a building cell (<70 m)
41864,KOPERASI KELURAHAN MERAH PUTIH BARATAJAYA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.29697688,112.7593148,0.0,0.0,on a building cell (<70 m)
41873,KOPERASI KELURAHAN MERAH PUTIH MOJO KECAMATAN GUBENG KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.27088675,112.7681565,0.0,0.0,on a building cell (<70 m)
53072,KOPERASI KELURAHAN MERAH PUTIH KERTAJAYA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.28227456,112.7564217,0.0,0.0,on a building cell (<70 m)
30604,KOPERASI KELURAHAN MERAH PUTIH MEDOKAN AYU,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.3240018,112.8134267,0.0,0.0,on a building cell (<70 m)
34898,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT KIDUL,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.32916434,112.7729878,0.0,0.0,on a building cell (<70 m)
38505,KOPERASI KELURAHAN MERAH PUTIH PENJARINGANSARI,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.31977491,112.7860801,0.0,0.0,on a building cell (<70 m)
39018,KOPERASI KELURAHAN MERAH PUTIH WONOREJO KECAMATAN RUNGKUT,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.30755603,112.8159037,0.0,0.0,on a building cell (<70 m)
39732,KOPERASI KELURAHAN MERAH PUTIH KEDUNG BARUK,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.31564341,112.7774452,0.0,0.0,on a building cell (<70 m)
49595,KOPERASI KELURAHAN MERAH PUTIH KALIRUNGKUT,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.32145557,112.7662584,0.0,0.0,on a building cell (<70 m)
31789,KOPERASI KELURAHAN MERAH PUTIH KANDANGAN KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.24770162,112.6511284,0.0,0.0,on a building cell (<70 m)
35101,KOPERASI KELURAHAN MERAH PUTIH ROMOKALISARI KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.1980708,112.6442327,0.0,0.0,on a building cell (<70 m)
41243,KOPERASI KELURAHAN MERAH PUTIH TAMBAK OSOWILANGUN,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.22056919,112.6521882,1.0,0.132,< ~260 m
41846,KOPERASI KELURAHAN MERAH PUTIH SEMEMI KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.2481166,112.6386222,0.0,0.0,on a building cell (<70 m)
34169,KOPERASI KELURAHAN MERAH PUTIH KEDURUS,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.3173041,112.7069249,0.0,0.0,on a building cell (<70 m)
38230,KOPERASI KELURAHAN MERAH PUTIH KEBRAON,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.33038789,112.7002665,0.0,0.0,on a building cell (<70 m)
41851,KOPERASI KELURAHAN MERAH PUTIH WARUGUNUNG KECAMATAN KARANG PILANG,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.34157032,112.6718405,1.0,0.132,< ~260 m
48362,KOPERASI KELURAHAN MERAH PUTIH KARANG PILANG KECAMATAN KARANG PILANG KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.34057717,112.6899367,0.0,0.0,on a building cell (<70 m)
35087,KOPERASI KELURAHAN MERAH PUTIH SUKOLILO BARU KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.24839075,112.8005305,0.0,0.0,on a building cell (<70 m)
39325,KOPERASI KELURAHAN MERAH PUTIH KENJERAN,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.2432297,112.7951773,0.0,0.0,on a building cell (<70 m)
43065,KOPERASI KELURAHAN MERAH PUTIH KEDUNG COWEK KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.21808363,112.7822302,1.0,0.132,< ~260 m
47628,KOPERASI KELURAHAN MERAH PUTIH BULAK KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.22930726,112.7860122,0.0,0.0,on a building cell (<70 m)
35774,KOPERASI KELURAHAN MERAH PUTIH PERAK BARAT,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.22006244,112.7233275,0.0,0.0,on a building cell (<70 m)
35777,KOPERASI KELURAHAN MERAH PUTIH DUPAK,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.2431645,112.7015371,1.0,0.132,< ~260 m
38486,KOPERASI KELURAHAN MERAH PUTIH KREMBANGAN SELATAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.23862132,112.7351123,0.0,0.0,on a building cell (<70 m)
39721,KOPERASI KELURAHAN MERAH PUTIH MOROKREMBANGAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.235716,112.722811,0.0,0.0,on a building cell (<70 m)
40721,KOPERASI KELURAHAN MERAH PUTIH KEMAYORAN KECAMATAN KREMBANGAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.23773266,112.7287007,0.0,0.0,on a building cell (<70 m)
37178,KOPERASI KELURAHAN MERAH PUTIH DUKUH MENANGGAL,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.343787,112.723304,0.0,0.0,on a building cell (<70 m)
37814,KOPERASI KELURAHAN MERAH PUTIH MENANGGAL,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.3414299,112.7227338,0.0,0.0,on a building cell (<70 m)
40361,KOPERASI KELURAHAN MERAH PUTIH GAYUNGAN,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.33290359,112.7249012,0.0,0.0,on a building cell (<70 m)
56084,KOPERASI KELURAHAN MERAH PUTIH KETINTANG,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.31776334,112.73092,0.0,0.0,on a building cell (<70 m)
37645,KOPERASI KELURAHAN MERAH PUTIH GUNUNG ANYAR,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33880294,112.7888887,0.0,0.0,on a building cell (<70 m)
39738,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT MENANGGAL KECAMATAN GUNUNG ANYAR,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.337093,112.7725965,0.0,0.0,on a building cell (<70 m)
39755,KOPERASI KELURAHAN MERAH PUTIH GUNUNG ANYAR TAMBAK,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33813153,112.8136257,1.0,0.132,< ~260 m
50248,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT TENGAH,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.3331627,112.7668381,0.0,0.0,on a building cell (<70 m)
37648,KOPERASI KELURAHAN MERAH PUTIH KEBONSARI KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.3282503,112.7130745,0.0,0.0,on a building cell (<70 m)
39049,KOPERASI KELURAHAN MERAH PUTIH PAGESANGAN KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.33465054,112.7127323,0.0,0.0,on a building cell (<70 m)
39802,KOPERASI KELURAHAN MERAH PUTIH KARAH,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.31130185,112.7150801,0.0,0.0,on a building cell (<70 m)
43934,KOPERASI KELURAHAN MERAH PUTIH JAMBANGAN KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.31920036,112.7143629,0.0,0.0,on a building cell (<70 m)
37688,KOPERASI KELURAHAN MERAH PUTIH GUNUNG SARI KECAMATAN DUKUH PAKIS KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.30279738,112.7159477,1.0,0.132,< ~260 m
37782,KOPERASI KELURAHAN MERAH PUTIH DUKUH PAKIS KECAMATAN DUKUH PAKIS,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.29299732,112.7102926,0.0,0.0,on a building cell (<70 m)
38358,KOPERASI KELURAHAN MERAH PUTIH PRADAH KALIKENDAL,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.29002124,112.689385,0.0,0.0,on a building cell (<70 m)
48398,KOPERASI KELURAHAN MERAH PUTIH DUKUH KUPANG KECAMATAN DUKUH PAKIS KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.28113273,112.7089962,0.0,0.0,on a building cell (<70 m)
37862,KOPERASI KELURAHAN MERAH PUTIH LIDAH KULON KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.30403252,112.6559414,0.0,0.0,on a building cell (<70 m)
38572,KOPERASI KELURAHAN MERAH PUTIH LAKARSANTRI KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.29898633,112.634319,0.0,0.0,on a building cell (<70 m)
38602,KOPERASI KELURAHAN MERAH PUTIH BANGKINGAN KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.32378621,112.6568058,0.0,0.0,on a building cell (<70 m)
41240,KOPERASI KELURAHAN MERAH PUTIH SUMUR WELUT,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.32546425,112.67179432,0.0,0.0,on a building cell (<70 m)
41868,KOPERASI KELURAHAN MERAH PUTIH JERUK KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.30280434,112.6437779,0.0,0.0,on a building cell (<70 m)
